Existence of nearby care centers - exists,Existence of special needs care centers - does not exist,Existence of health resources - exists,Type and size of medical resources - Hospitals,Existence of a first aid center - exists,Town,Observation URI,Total number of care centers,Type and size of medical resources - Clinics,Existence of special needs care centers - exists,Type and size of medical resources - Pharmacies,Total number of first aid centers,Type and size of medical resources - Labs and Radiology ,references,Percentage of towns with special needs indiciduals - Without special needs,Percentage of towns with special needs indiciduals - With special needs,refArea,publisher,dataset,Type and size of medical resources - Medical Centers
1,0,1,2,1,Bent Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bent+Jbeil,1,3,1,10,1,4,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Bint_Jbeil_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,1
0,0,0,0,0,Beqaata Aachqout,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Beqaata+Aachqout,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Keserwan_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Beqaata Kanaan,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Beqaata+Kanaan,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Keserwan_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Berbara Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Berbara+Aakkar,0,0,0,0,3,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Berbara Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Berbara+Jbeil,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Byblos_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Berhalioun,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Berhalioun,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Bsharri_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Berti,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Berti,3,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Beslouqit,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Beslouqit,1,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,1,0,http://dbpedia.org/resource/Zgharta_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Besri Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Besri+Jezzine,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/South_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Bestiyat,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bestiyat,1,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,1,Bezbina,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bezbina,0,2,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Bhamdoun Ed-Dayaa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bhamdoun+Ed-Dayaa,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Bhamdoun El-Mhatta,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bhamdoun+El-Mhatta,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,0,1,0,1,Bhersaf,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bhersaf,1,1,1,4,1,2,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Bichtlida,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bichtlida,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,1,0,http://dbpedia.org/resource/Byblos_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Bijdarfil,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bijdarfil,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Batroun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,0,0,0,1,Bikfaya,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bikfaya,1,0,1,0,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,0,Binnay,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Binnay,1,1,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Bintaael,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bintaael,1,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Byblos_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Biret Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Biret+Aakkar,1,3,0,4,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,2
0,1,0,0,1,Biret Rachaya,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Biret+Rachaya,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Beqaa_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Bisrin,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bisrin,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,0,0,0,1,Bissariyeh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bissariyeh,1,0,1,0,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Biyad,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Biyad,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Bizhel,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bizhel,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Keserwan_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,1,1,Bkassine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bkassine,1,7,0,7,1,1,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/South_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,2
0,0,0,0,0,Bkeftine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bkeftine,0,0,1,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/North_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Bkhichtay,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bkhichtay,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Blaouza,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Blaouza,3,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Bsharri_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Blat Marjaayoun,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Blat+Marjaayoun,1,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Marjeyoun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Blaybel,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Blaybel,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,0,Blida,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Blida,3,1,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Marjeyoun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Bmahray,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bmahray,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Bmakine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bmakine,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,1,1,Bmaryam,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bmaryam,0,4,0,5,1,2,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Baabda_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,3
1,1,0,0,0,Bnaafoul,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bnaafoul,1,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Bnabil,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bnabil,0,0,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,1,1,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Bnehran,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bnehran,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/North_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Bnoueiti,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bnoueiti,1,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Bohayra,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bohayra,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Zgharta_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Bohwara,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bohwara,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,1,0,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Borj Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Borj+Aakkar,0,0,1,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Borj El-Moulouk,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Borj+El-Moulouk,2,0,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Marjeyoun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Borj El-Yahoudiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Borj+El-Yahoudiyeh,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/MiniyehâDanniyeh_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,0,Borj En-Naqoura,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Borj+En-Naqoura,2,1,0,2,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Borj Rahhal,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Borj+Rahhal,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Borj qalaouiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Borj+qalaouiyeh,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Bint_Jbeil_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Botmeh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Botmeh,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Bouaida,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bouaida,2,0,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Marjeyoun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,1,0,Bouar,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bouar,0,2,0,3,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Keserwan_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Bouarej,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bouarej,5,0,0,0,5,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/ZahlÃ©_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Boulhos,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Boulhos,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Byblos_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Bourj El Arab,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bourj+El+Arab,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,0,1,2,1,Bourj El-Brajneh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bourj+El-Brajneh,2,4,1,42,1,3,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Baabda_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,2
0,0,0,0,0,Bourj Hammoud,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bourj+Hammoud,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Bourjein,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bourjein,1,0,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Boussit,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Boussit,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,1,0,http://dbpedia.org/resource/Zgharta_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Boustane,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Boustane,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Boustane Heresh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Boustane+Heresh,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Boutchay,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Boutchay,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Baabda_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Bqaa Kafra,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bqaa+Kafra,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Bsharri_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Bqaa Sefrine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bqaa+Sefrine,1,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/MiniyehâDanniyeh_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Bqaatouta,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bqaatouta,2,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Keserwan_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Bqarsouna,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bqarsouna,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/MiniyehâDanniyeh_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,1,1,Bqerqacha,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bqerqacha,0,1,0,5,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Bsharri_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Bqerzla,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bqerzla,1,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Bqosta,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bqosta,1,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,0,Braiqeaa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Braiqeaa,1,1,0,3,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Nabatieh_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Bramiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Bramiyeh,0,0,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Breissat,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Breissat,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Bsharri_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Brih,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Brih,3,1,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
